timestamp, clocks.current.sm [MHz], pstate, utilization.gpu [%]
2026/08/31 17:52:51.736, 210 MHz, P8, 1 %
2026/08/31 17:52:51.767, 210 MHz, P8, 1 %
2026/08/31 17:52:51.799, 210 MHz, P8, 1 %
2026/08/31 17:52:51.830, 210 MHz, P8, 1 %
2026/08/31 17:52:51.862, 210 MHz, P8, 1 %
2026/08/31 17:52:51.893, 210 MHz, P8, 1 %
2026/08/31 17:52:51.923, 210 MHz, P8, 1 %
2026/08/31 17:52:51.953, 210 MHz, P8, 1 %
2026/08/31 17:52:51.983, 210 MHz, P8, 1 %
2026/08/31 17:52:52.013, 210 MHz, P8, 1 %
2026/08/31 17:52:52.045, 210 MHz, P8, 1 %
2026/08/31 17:52:52.076, 210 MHz, P8, 1 %
2026/08/31 17:52:52.108, 210 MHz, P8, 1 %
2026/08/31 17:52:52.140, 210 MHz, P8, 1 %
2026/08/31 17:52:52.171, 210 MHz, P8, 1 %
2026/08/31 17:52:52.203, 210 MHz, P8, 1 %
2026/08/31 17:52:52.233, 210 MHz, P8, 2 %
2026/08/31 17:52:52.263, 210 MHz, P8, 2 %
2026/08/31 17:52:52.293, 210 MHz, P8, 2 %
2026/08/31 17:52:52.325, 210 MHz, P8, 2 %
2026/08/31 17:52:52.356, 210 MHz, P8, 2 %
2026/08/31 17:52:52.388, 210 MHz, P8, 2 %
2026/08/31 17:52:52.419, 210 MHz, P8, 2 %
2026/08/31 17:52:52.448, 210 MHz, P8, 2 %
2026/08/31 17:52:52.479, 210 MHz, P8, 2 %
2026/08/31 17:52:52.511, 210 MHz, P8, 2 %
2026/08/31 17:52:52.542, 210 MHz, P8, 2 %
2026/08/31 17:52:52.574, 210 MHz, P8, 2 %
2026/08/31 17:52:52.606, 210 MHz, P8, 2 %
2026/08/31 17:52:52.636, 210 MHz, P8, 2 %
2026/08/31 17:52:52.666, 210 MHz, P8, 2 %
2026/08/31 17:52:52.696, 210 MHz, P8, 2 %
2026/08/31 17:52:52.728, 210 MHz, P8, 1 %
2026/08/31 17:52:52.758, 210 MHz, P8, 1 %
2026/08/31 17:52:52.789, 210 MHz, P8, 1 %
2026/08/31 17:52:52.819, 210 MHz, P8, 1 %
2026/08/31 17:52:52.850, 210 MHz, P8, 1 %
2026/08/31 17:52:52.881, 210 MHz, P8, 1 %
2026/08/31 17:52:52.913, 210 MHz, P8, 1 %
2026/08/31 17:52:52.943, 210 MHz, P8, 1 %
2026/08/31 17:52:52.973, 210 MHz, P8, 1 %
2026/08/31 17:52:53.003, 210 MHz, P8, 1 %
2026/08/31 17:52:53.035, 210 MHz, P8, 1 %
2026/08/31 17:52:53.066, 210 MHz, P8, 1 %
2026/08/31 17:52:53.098, 210 MHz, P8, 1 %
2026/08/31 17:52:53.129, 210 MHz, P8, 1 %
2026/08/31 17:52:53.159, 210 MHz, P8, 1 %
2026/08/31 17:52:53.190, 210 MHz, P8, 1 %
2026/08/31 17:52:53.221, 210 MHz, P8, 1 %
2026/08/31 17:52:53.251, 210 MHz, P8, 1 %
2026/08/31 17:52:53.281, 210 MHz, P8, 1 %
2026/08/31 17:52:53.312, 210 MHz, P8, 1 %
2026/08/31 17:52:53.344, 210 MHz, P8, 1 %
2026/08/31 17:52:53.374, 210 MHz, P8, 1 %
2026/08/31 17:52:53.405, 210 MHz, P8, 1 %
2026/08/31 17:52:53.437, 210 MHz, P8, 1 %
2026/08/31 17:52:53.467, 210 MHz, P8, 1 %
2026/08/31 17:52:53.498, 210 MHz, P8, 1 %
2026/08/31 17:52:53.528, 210 MHz, P8, 1 %
2026/08/31 17:52:53.558, 210 MHz, P8, 1 %
2026/08/31 17:52:53.589, 210 MHz, P8, 1 %
2026/08/31 17:52:53.620, 210 MHz, P8, 1 %
2026/08/31 17:52:53.651, 210 MHz, P8, 1 %
2026/08/31 17:52:53.683, 210 MHz, P8, 1 %
2026/08/31 17:52:53.713, 210 MHz, P8, 1 %
2026/08/31 17:52:53.743, 210 MHz, P8, 1 %
2026/08/31 17:52:53.773, 210 MHz, P8, 1 %
2026/08/31 17:52:53.803, 210 MHz, P8, 1 %
2026/08/31 17:52:53.836, 210 MHz, P8, 1 %
2026/08/31 17:52:53.867, 210 MHz, P8, 1 %
2026/08/31 17:52:53.897, 210 MHz, P8, 1 %
2026/08/31 17:52:53.927, 210 MHz, P8, 1 %
2026/08/31 17:52:53.957, 210 MHz, P8, 1 %
2026/08/31 17:52:53.987, 210 MHz, P8, 1 %
2026/08/31 17:52:54.017, 210 MHz, P8, 1 %
2026/08/31 17:52:54.049, 210 MHz, P8, 1 %
2026/08/31 17:52:54.081, 210 MHz, P8, 1 %
2026/08/31 17:52:54.112, 210 MHz, P8, 1 %
2026/08/31 17:52:54.143, 210 MHz, P8, 1 %
2026/08/31 17:52:54.174, 210 MHz, P8, 1 %
2026/08/31 17:52:54.206, 210 MHz, P8, 1 %
2026/08/31 17:52:54.237, 210 MHz, P8, 1 %
2026/08/31 17:52:54.268, 210 MHz, P8, 1 %
2026/08/31 17:52:54.300, 210 MHz, P8, 1 %
2026/08/31 17:52:54.332, 210 MHz, P8, 1 %
2026/08/31 17:52:54.363, 210 MHz, P8, 1 %
2026/08/31 17:52:54.394, 210 MHz, P8, 1 %
2026/08/31 17:52:54.425, 210 MHz, P8, 1 %
2026/08/31 17:52:54.455, 210 MHz, P8, 1 %
2026/08/31 17:52:54.485, 210 MHz, P8, 1 %
2026/08/31 17:52:54.515, 210 MHz, P8, 1 %
2026/08/31 17:52:54.545, 210 MHz, P8, 1 %
2026/08/31 17:52:54.576, 210 MHz, P8, 1 %
2026/08/31 17:52:54.607, 210 MHz, P8, 1 %
2026/08/31 17:52:54.639, 210 MHz, P8, 1 %
2026/08/31 17:52:54.670, 210 MHz, P8, 1 %
2026/08/31 17:52:54.701, 210 MHz, P8, 1 %
2026/08/31 17:52:54.731, 210 MHz, P8, 1 %
2026/08/31 17:52:54.761, 210 MHz, P8, 1 %
2026/08/31 17:52:54.791, 210 MHz, P8, 1 %
2026/08/31 17:52:54.823, 210 MHz, P8, 1 %
2026/08/31 17:52:54.854, 210 MHz, P8, 1 %
2026/08/31 17:52:54.885, 210 MHz, P8, 1 %
2026/08/31 17:52:54.916, 210 MHz, P8, 1 %
2026/08/31 17:52:54.947, 210 MHz, P8, 1 %
2026/08/31 17:52:54.979, 210 MHz, P8, 1 %
2026/08/31 17:52:55.010, 210 MHz, P8, 1 %
2026/08/31 17:52:55.040, 210 MHz, P8, 1 %
2026/08/31 17:52:55.070, 210 MHz, P8, 1 %
2026/08/31 17:52:55.100, 210 MHz, P8, 1 %
2026/08/31 17:52:55.130, 210 MHz, P8, 1 %
2026/08/31 17:52:55.160, 210 MHz, P8, 1 %
2026/08/31 17:52:55.190, 210 MHz, P8, 1 %
2026/08/31 17:52:55.221, 210 MHz, P8, 1 %
2026/08/31 17:52:55.251, 210 MHz, P8, 1 %
2026/08/31 17:52:55.282, 210 MHz, P8, 1 %
2026/08/31 17:52:55.314, 210 MHz, P8, 1 %
2026/08/31 17:52:55.345, 210 MHz, P8, 1 %
2026/08/31 17:52:55.376, 210 MHz, P8, 1 %
2026/08/31 17:52:55.407, 210 MHz, P8, 1 %
2026/08/31 17:52:55.437, 210 MHz, P8, 1 %
2026/08/31 17:52:55.468, 210 MHz, P8, 1 %
2026/08/31 17:52:55.500, 210 MHz, P8, 1 %
2026/08/31 17:52:55.532, 210 MHz, P8, 1 %
2026/08/31 17:52:55.562, 210 MHz, P8, 1 %
2026/08/31 17:52:55.595, 210 MHz, P8, 1 %
2026/08/31 17:52:55.627, 210 MHz, P8, 1 %
2026/08/31 17:52:55.659, 210 MHz, P8, 1 %
2026/08/31 17:52:55.690, 210 MHz, P8, 1 %
2026/08/31 17:52:55.720, 210 MHz, P8, 1 %
2026/08/31 17:52:55.752, 210 MHz, P8, 1 %
2026/08/31 17:52:55.782, 210 MHz, P8, 1 %
2026/08/31 17:52:55.812, 210 MHz, P8, 1 %
2026/08/31 17:52:55.844, 210 MHz, P8, 1 %
2026/08/31 17:52:55.875, 210 MHz, P8, 1 %
2026/08/31 17:52:55.907, 210 MHz, P8, 1 %
2026/08/31 17:52:55.937, 210 MHz, P8, 1 %
2026/08/31 17:52:55.969, 210 MHz, P8, 1 %
2026/08/31 17:52:56.001, 210 MHz, P8, 1 %
2026/08/31 17:52:56.032, 210 MHz, P8, 1 %
2026/08/31 17:52:56.063, 210 MHz, P8, 1 %
2026/08/31 17:52:56.095, 210 MHz, P8, 1 %
2026/08/31 17:52:56.126, 210 MHz, P8, 1 %
2026/08/31 17:52:56.157, 210 MHz, P8, 1 %
2026/08/31 17:52:56.187, 210 MHz, P8, 1 %
2026/08/31 17:52:56.218, 210 MHz, P8, 1 %
2026/08/31 17:52:56.249, 210 MHz, P8, 1 %
2026/08/31 17:52:56.280, 210 MHz, P8, 1 %
2026/08/31 17:52:56.311, 210 MHz, P8, 1 %
2026/08/31 17:52:56.344, 210 MHz, P8, 1 %
2026/08/31 17:52:56.376, 210 MHz, P8, 1 %
2026/08/31 17:52:56.407, 210 MHz, P8, 1 %
2026/08/31 17:52:56.438, 210 MHz, P8, 1 %
2026/08/31 17:52:56.468, 210 MHz, P8, 1 %
2026/08/31 17:52:56.498, 210 MHz, P8, 1 %
2026/08/31 17:52:56.528, 210 MHz, P8, 1 %
2026/08/31 17:52:56.558, 210 MHz, P8, 1 %
2026/08/31 17:52:56.589, 210 MHz, P8, 1 %
2026/08/31 17:52:56.621, 210 MHz, P8, 1 %
2026/08/31 17:52:56.652, 210 MHz, P8, 1 %
2026/08/31 17:52:56.684, 210 MHz, P8, 1 %
2026/08/31 17:52:56.715, 210 MHz, P8, 1 %
2026/08/31 17:52:56.747, 210 MHz, P8, 1 %
2026/08/31 17:52:56.779, 210 MHz, P8, 1 %
2026/08/31 17:52:56.811, 210 MHz, P8, 1 %
2026/08/31 17:52:56.841, 210 MHz, P8, 1 %
2026/08/31 17:52:56.871, 210 MHz, P8, 1 %
2026/08/31 17:52:56.901, 210 MHz, P8, 1 %
2026/08/31 17:52:56.931, 210 MHz, P8, 1 %
2026/08/31 17:52:56.962, 210 MHz, P8, 1 %
2026/08/31 17:52:56.993, 210 MHz, P8, 1 %
2026/08/31 17:52:57.025, 210 MHz, P8, 1 %
2026/08/31 17:52:57.055, 210 MHz, P8, 1 %
2026/08/31 17:52:57.085, 210 MHz, P8, 1 %
2026/08/31 17:52:57.116, 210 MHz, P8, 1 %
2026/08/31 17:52:57.147, 210 MHz, P8, 1 %
2026/08/31 17:52:57.179, 210 MHz, P8, 1 %
2026/08/31 17:52:57.210, 210 MHz, P8, 1 %
2026/08/31 17:52:57.241, 210 MHz, P8, 1 %
2026/08/31 17:52:57.272, 210 MHz, P8, 1 %
2026/08/31 17:52:57.303, 210 MHz, P8, 1 %
2026/08/31 17:52:57.335, 210 MHz, P8, 1 %
2026/08/31 17:52:57.366, 210 MHz, P8, 1 %
2026/08/31 17:52:57.396, 210 MHz, P8, 1 %
2026/08/31 17:52:57.428, 210 MHz, P8, 1 %
2026/08/31 17:52:57.459, 210 MHz, P8, 1 %
2026/08/31 17:52:57.491, 210 MHz, P8, 1 %
2026/08/31 17:52:57.522, 210 MHz, P8, 1 %
2026/08/31 17:52:57.553, 210 MHz, P8, 1 %
2026/08/31 17:52:57.585, 210 MHz, P8, 1 %
2026/08/31 17:52:57.616, 210 MHz, P8, 1 %
2026/08/31 17:52:57.646, 210 MHz, P8, 1 %
2026/08/31 17:52:57.676, 210 MHz, P8, 1 %
2026/08/31 17:52:57.707, 210 MHz, P8, 1 %
2026/08/31 17:52:57.738, 210 MHz, P8, 1 %
2026/08/31 17:52:57.768, 210 MHz, P8, 1 %
2026/08/31 17:52:57.799, 210 MHz, P8, 1 %
2026/08/31 17:52:57.829, 210 MHz, P8, 1 %
2026/08/31 17:52:57.859, 210 MHz, P8, 1 %
2026/08/31 17:52:57.889, 210 MHz, P8, 1 %
2026/08/31 17:52:57.919, 210 MHz, P8, 1 %
2026/08/31 17:52:57.949, 210 MHz, P8, 1 %
2026/08/31 17:52:57.979, 210 MHz, P8, 1 %
2026/08/31 17:52:58.009, 210 MHz, P8, 1 %
2026/08/31 17:52:58.039, 210 MHz, P8, 1 %
2026/08/31 17:52:58.069, 210 MHz, P8, 1 %
2026/08/31 17:52:58.099, 210 MHz, P8, 1 %
2026/08/31 17:52:58.129, 210 MHz, P8, 1 %
2026/08/31 17:52:58.159, 210 MHz, P8, 1 %
2026/08/31 17:52:58.189, 210 MHz, P8, 1 %
2026/08/31 17:52:58.220, 210 MHz, P8, 1 %
2026/08/31 17:52:58.251, 210 MHz, P8, 1 %
2026/08/31 17:52:58.282, 210 MHz, P8, 1 %
2026/08/31 17:52:58.312, 210 MHz, P8, 1 %
2026/08/31 17:52:58.342, 210 MHz, P8, 1 %
2026/08/31 17:52:58.372, 210 MHz, P8, 1 %
2026/08/31 17:52:58.402, 210 MHz, P8, 1 %
2026/08/31 17:52:58.432, 210 MHz, P8, 1 %
2026/08/31 17:52:58.463, 210 MHz, P8, 1 %
2026/08/31 17:52:58.493, 210 MHz, P8, 1 %
2026/08/31 17:52:58.523, 210 MHz, P8, 1 %
2026/08/31 17:52:58.553, 210 MHz, P8, 1 %
2026/08/31 17:52:58.584, 210 MHz, P8, 1 %
2026/08/31 17:52:58.615, 210 MHz, P8, 1 %
2026/08/31 17:52:58.646, 210 MHz, P8, 1 %
2026/08/31 17:52:58.677, 210 MHz, P8, 1 %
2026/08/31 17:52:58.708, 210 MHz, P8, 1 %
2026/08/31 17:52:58.738, 210 MHz, P8, 1 %
2026/08/31 17:52:58.768, 210 MHz, P8, 1 %
2026/08/31 17:52:58.798, 210 MHz, P8, 1 %
2026/08/31 17:52:58.828, 210 MHz, P8, 1 %
2026/08/31 17:52:58.859, 210 MHz, P8, 1 %
2026/08/31 17:52:58.890, 210 MHz, P8, 1 %
2026/08/31 17:52:58.921, 210 MHz, P8, 1 %
2026/08/31 17:52:58.952, 210 MHz, P8, 1 %
2026/08/31 17:52:58.984, 210 MHz, P8, 1 %
2026/08/31 17:52:59.016, 210 MHz, P8, 1 %
2026/08/31 17:52:59.047, 210 MHz, P8, 1 %
2026/08/31 17:52:59.078, 210 MHz, P8, 1 %
2026/08/31 17:52:59.108, 210 MHz, P8, 1 %
2026/08/31 17:52:59.139, 210 MHz, P8, 1 %
2026/08/31 17:52:59.170, 210 MHz, P8, 1 %
2026/08/31 17:52:59.201, 210 MHz, P8, 1 %
2026/08/31 17:52:59.232, 210 MHz, P8, 1 %
2026/08/31 17:52:59.263, 210 MHz, P8, 1 %
2026/08/31 17:52:59.295, 210 MHz, P8, 1 %
2026/08/31 17:52:59.325, 210 MHz, P8, 1 %
2026/08/31 17:52:59.356, 210 MHz, P8, 1 %
2026/08/31 17:52:59.386, 210 MHz, P8, 1 %
2026/08/31 17:52:59.418, 210 MHz, P8, 1 %
2026/08/31 17:52:59.448, 210 MHz, P8, 1 %
2026/08/31 17:52:59.480, 210 MHz, P8, 1 %
2026/08/31 17:52:59.511, 210 MHz, P8, 1 %
2026/08/31 17:52:59.542, 210 MHz, P8, 1 %
2026/08/31 17:52:59.574, 210 MHz, P8, 1 %
2026/08/31 17:52:59.606, 210 MHz, P8, 1 %
2026/08/31 17:52:59.636, 210 MHz, P8, 1 %
2026/08/31 17:52:59.668, 210 MHz, P8, 1 %
2026/08/31 17:52:59.699, 210 MHz, P8, 1 %
2026/08/31 17:52:59.730, 210 MHz, P8, 2 %
2026/08/31 17:52:59.761, 210 MHz, P8, 2 %
2026/08/31 17:52:59.791, 210 MHz, P8, 2 %
2026/08/31 17:52:59.821, 210 MHz, P8, 2 %
2026/08/31 17:52:59.852, 210 MHz, P8, 2 %
2026/08/31 17:52:59.883, 210 MHz, P8, 2 %
2026/08/31 17:52:59.914, 210 MHz, P8, 2 %
2026/08/31 17:52:59.944, 210 MHz, P8, 2 %
2026/08/31 17:52:59.974, 210 MHz, P8, 2 %
2026/08/31 17:53:00.004, 210 MHz, P8, 2 %
2026/08/31 17:53:00.034, 210 MHz, P8, 2 %
2026/08/31 17:53:00.064, 210 MHz, P8, 2 %
2026/08/31 17:53:00.094, 210 MHz, P8, 2 %
2026/08/31 17:53:00.124, 210 MHz, P8, 2 %
2026/08/31 17:53:00.154, 210 MHz, P8, 2 %
2026/08/31 17:53:00.184, 210 MHz, P8, 2 %
2026/08/31 17:53:00.215, 210 MHz, P8, 2 %
2026/08/31 17:53:00.246, 210 MHz, P8, 2 %
2026/08/31 17:53:00.276, 210 MHz, P8, 2 %
2026/08/31 17:53:00.306, 210 MHz, P8, 2 %
2026/08/31 17:53:00.338, 210 MHz, P8, 2 %
2026/08/31 17:53:00.369, 210 MHz, P8, 2 %
2026/08/31 17:53:00.400, 210 MHz, P8, 2 %
2026/08/31 17:53:00.432, 210 MHz, P8, 2 %
2026/08/31 17:53:00.462, 210 MHz, P8, 2 %
2026/08/31 17:53:00.492, 210 MHz, P8, 2 %
2026/08/31 17:53:00.522, 210 MHz, P8, 2 %
2026/08/31 17:53:00.552, 210 MHz, P8, 2 %
2026/08/31 17:53:00.583, 210 MHz, P8, 2 %
2026/08/31 17:53:00.613, 210 MHz, P8, 2 %
2026/08/31 17:53:00.643, 210 MHz, P8, 2 %
2026/08/31 17:53:00.674, 210 MHz, P8, 2 %
2026/08/31 17:53:00.705, 210 MHz, P8, 2 %
2026/08/31 17:53:00.736, 210 MHz, P8, 1 %
2026/08/31 17:53:00.768, 210 MHz, P8, 1 %
2026/08/31 17:53:00.800, 210 MHz, P8, 1 %
2026/08/31 17:53:00.830, 210 MHz, P8, 1 %
2026/08/31 17:53:00.861, 210 MHz, P8, 1 %
2026/08/31 17:53:00.893, 210 MHz, P8, 1 %
2026/08/31 17:53:00.924, 210 MHz, P8, 1 %
2026/08/31 17:53:00.956, 210 MHz, P8, 1 %
2026/08/31 17:53:00.988, 210 MHz, P8, 1 %
2026/08/31 17:53:01.019, 210 MHz, P8, 1 %
2026/08/31 17:53:01.050, 210 MHz, P8, 1 %
2026/08/31 17:53:01.081, 210 MHz, P8, 1 %
2026/08/31 17:53:01.113, 210 MHz, P8, 1 %
2026/08/31 17:53:01.144, 210 MHz, P8, 1 %
2026/08/31 17:53:01.175, 210 MHz, P8, 1 %
2026/08/31 17:53:01.207, 210 MHz, P8, 1 %
2026/08/31 17:53:01.237, 210 MHz, P8, 1 %
2026/08/31 17:53:01.268, 210 MHz, P8, 1 %
2026/08/31 17:53:01.300, 210 MHz, P8, 1 %
2026/08/31 17:53:01.330, 210 MHz, P8, 1 %
2026/08/31 17:53:01.360, 210 MHz, P8, 1 %
2026/08/31 17:53:01.390, 210 MHz, P8, 1 %
2026/08/31 17:53:01.422, 210 MHz, P8, 1 %
2026/08/31 17:53:01.454, 210 MHz, P8, 1 %
2026/08/31 17:53:01.484, 210 MHz, P8, 1 %
2026/08/31 17:53:01.514, 210 MHz, P8, 1 %
2026/08/31 17:53:01.545, 210 MHz, P8, 1 %
2026/08/31 17:53:01.576, 210 MHz, P8, 1 %
2026/08/31 17:53:01.608, 210 MHz, P8, 1 %
2026/08/31 17:53:01.640, 210 MHz, P8, 1 %
2026/08/31 17:53:01.671, 210 MHz, P8, 1 %
2026/08/31 17:53:01.703, 210 MHz, P8, 1 %
2026/08/31 17:53:01.733, 210 MHz, P8, 1 %
2026/08/31 17:53:01.764, 210 MHz, P8, 1 %
2026/08/31 17:53:01.795, 210 MHz, P8, 1 %
2026/08/31 17:53:01.825, 210 MHz, P8, 1 %
2026/08/31 17:53:01.855, 210 MHz, P8, 1 %
2026/08/31 17:53:01.886, 210 MHz, P8, 1 %
2026/08/31 17:53:01.918, 210 MHz, P8, 1 %
2026/08/31 17:53:01.950, 210 MHz, P8, 1 %
2026/08/31 17:53:01.982, 210 MHz, P8, 1 %
2026/08/31 17:53:02.014, 210 MHz, P8, 1 %
2026/08/31 17:53:02.045, 210 MHz, P8, 1 %
2026/08/31 17:53:02.075, 210 MHz, P8, 1 %
2026/08/31 17:53:02.106, 210 MHz, P8, 1 %
2026/08/31 17:53:02.137, 210 MHz, P8, 1 %
2026/08/31 17:53:02.168, 210 MHz, P8, 1 %
2026/08/31 17:53:02.198, 210 MHz, P8, 1 %
2026/08/31 17:53:02.229, 210 MHz, P8, 2 %
2026/08/31 17:53:02.261, 210 MHz, P8, 2 %
2026/08/31 17:53:02.291, 210 MHz, P8, 2 %
2026/08/31 17:53:02.322, 210 MHz, P8, 2 %
2026/08/31 17:53:02.354, 210 MHz, P8, 2 %
2026/08/31 17:53:02.385, 210 MHz, P8, 2 %
2026/08/31 17:53:02.417, 210 MHz, P8, 2 %
2026/08/31 17:53:02.448, 210 MHz, P8, 2 %
2026/08/31 17:53:02.478, 210 MHz, P8, 2 %
2026/08/31 17:53:02.510, 210 MHz, P8, 2 %
2026/08/31 17:53:02.541, 210 MHz, P8, 2 %
2026/08/31 17:53:02.572, 210 MHz, P8, 2 %
2026/08/31 17:53:02.602, 210 MHz, P8, 2 %
2026/08/31 17:53:02.633, 210 MHz, P8, 2 %
2026/08/31 17:53:02.665, 210 MHz, P8, 2 %
2026/08/31 17:53:02.696, 210 MHz, P8, 2 %
2026/08/31 17:53:02.727, 210 MHz, P8, 1 %
2026/08/31 17:53:02.759, 210 MHz, P8, 1 %
2026/08/31 17:53:02.791, 210 MHz, P8, 1 %
2026/08/31 17:53:02.822, 210 MHz, P8, 1 %
2026/08/31 17:53:02.853, 210 MHz, P8, 1 %
2026/08/31 17:53:02.885, 210 MHz, P8, 1 %
2026/08/31 17:53:02.915, 210 MHz, P8, 1 %
2026/08/31 17:53:02.946, 210 MHz, P8, 1 %
2026/08/31 17:53:02.976, 210 MHz, P8, 1 %
2026/08/31 17:53:03.006, 210 MHz, P8, 1 %
2026/08/31 17:53:03.036, 210 MHz, P8, 1 %
2026/08/31 17:53:03.067, 210 MHz, P8, 1 %
2026/08/31 17:53:03.099, 210 MHz, P8, 1 %
2026/08/31 17:53:03.129, 210 MHz, P8, 1 %
2026/08/31 17:53:03.159, 210 MHz, P8, 1 %
2026/08/31 17:53:03.189, 210 MHz, P8, 1 %
2026/08/31 17:53:03.219, 210 MHz, P8, 1 %
2026/08/31 17:53:03.250, 210 MHz, P8, 1 %
2026/08/31 17:53:03.282, 210 MHz, P8, 1 %
2026/08/31 17:53:03.313, 210 MHz, P8, 1 %
2026/08/31 17:53:03.344, 210 MHz, P8, 1 %
2026/08/31 17:53:03.376, 210 MHz, P8, 1 %
2026/08/31 17:53:03.407, 210 MHz, P8, 1 %
2026/08/31 17:53:03.439, 210 MHz, P8, 1 %
2026/08/31 17:53:03.469, 210 MHz, P8, 1 %
2026/08/31 17:53:03.501, 210 MHz, P8, 1 %
2026/08/31 17:53:03.532, 210 MHz, P8, 1 %
2026/08/31 17:53:03.562, 210 MHz, P8, 1 %
2026/08/31 17:53:03.592, 210 MHz, P8, 1 %
2026/08/31 17:53:03.623, 210 MHz, P8, 1 %
2026/08/31 17:53:03.653, 210 MHz, P8, 1 %
2026/08/31 17:53:03.684, 210 MHz, P8, 1 %
2026/08/31 17:53:03.716, 210 MHz, P8, 1 %
2026/08/31 17:53:03.746, 210 MHz, P8, 1 %
2026/08/31 17:53:03.778, 210 MHz, P8, 1 %
2026/08/31 17:53:03.810, 210 MHz, P8, 1 %
2026/08/31 17:53:03.840, 210 MHz, P8, 1 %
2026/08/31 17:53:03.870, 210 MHz, P8, 1 %
2026/08/31 17:53:03.902, 210 MHz, P8, 1 %
2026/08/31 17:53:03.933, 210 MHz, P8, 1 %
2026/08/31 17:53:03.964, 210 MHz, P8, 1 %
2026/08/31 17:53:03.996, 210 MHz, P8, 1 %
2026/08/31 17:53:04.027, 210 MHz, P8, 1 %
2026/08/31 17:53:04.058, 210 MHz, P8, 1 %
2026/08/31 17:53:04.088, 210 MHz, P8, 1 %
2026/08/31 17:53:04.118, 210 MHz, P8, 1 %
2026/08/31 17:53:04.148, 210 MHz, P8, 1 %
2026/08/31 17:53:04.179, 210 MHz, P8, 1 %
2026/08/31 17:53:04.209, 210 MHz, P8, 1 %
2026/08/31 17:53:04.241, 210 MHz, P8, 2 %
2026/08/31 17:53:04.272, 210 MHz, P8, 2 %
2026/08/31 17:53:04.303, 210 MHz, P8, 2 %
2026/08/31 17:53:04.335, 210 MHz, P8, 2 %
2026/08/31 17:53:04.366, 210 MHz, P8, 2 %
2026/08/31 17:53:04.396, 210 MHz, P8, 2 %
2026/08/31 17:53:04.427, 210 MHz, P8, 2 %
2026/08/31 17:53:04.458, 210 MHz, P8, 2 %
2026/08/31 17:53:04.489, 210 MHz, P8, 2 %
2026/08/31 17:53:04.521, 210 MHz, P8, 2 %
2026/08/31 17:53:04.554, 210 MHz, P8, 2 %
2026/08/31 17:53:04.584, 210 MHz, P8, 2 %
2026/08/31 17:53:04.615, 210 MHz, P8, 2 %
2026/08/31 17:53:04.647, 210 MHz, P8, 2 %
2026/08/31 17:53:04.677, 210 MHz, P8, 2 %
2026/08/31 17:53:04.708, 210 MHz, P8, 2 %
2026/08/31 17:53:04.740, 210 MHz, P8, 1 %
2026/08/31 17:53:04.771, 210 MHz, P8, 1 %
2026/08/31 17:53:04.802, 210 MHz, P8, 1 %
2026/08/31 17:53:04.832, 210 MHz, P8, 1 %
2026/08/31 17:53:04.863, 210 MHz, P8, 1 %
2026/08/31 17:53:04.895, 210 MHz, P8, 1 %
2026/08/31 17:53:04.926, 210 MHz, P8, 1 %
2026/08/31 17:53:04.957, 210 MHz, P8, 1 %
2026/08/31 17:53:04.988, 210 MHz, P8, 1 %
2026/08/31 17:53:05.019, 210 MHz, P8, 1 %
2026/08/31 17:53:05.050, 210 MHz, P8, 1 %
2026/08/31 17:53:05.081, 210 MHz, P8, 1 %
2026/08/31 17:53:05.112, 210 MHz, P8, 1 %
2026/08/31 17:53:05.143, 210 MHz, P8, 1 %
2026/08/31 17:53:05.175, 210 MHz, P8, 1 %
2026/08/31 17:53:05.206, 210 MHz, P8, 1 %
2026/08/31 17:53:05.236, 210 MHz, P8, 1 %
2026/08/31 17:53:05.266, 210 MHz, P8, 1 %
2026/08/31 17:53:05.296, 210 MHz, P8, 1 %
2026/08/31 17:53:05.326, 210 MHz, P8, 1 %
2026/08/31 17:53:05.356, 210 MHz, P8, 1 %
2026/08/31 17:53:05.388, 210 MHz, P8, 1 %
2026/08/31 17:53:05.419, 210 MHz, P8, 1 %
2026/08/31 17:53:05.450, 210 MHz, P8, 1 %
2026/08/31 17:53:05.482, 210 MHz, P8, 1 %
2026/08/31 17:53:05.513, 210 MHz, P8, 1 %
2026/08/31 17:53:05.544, 210 MHz, P8, 1 %
2026/08/31 17:53:05.575, 210 MHz, P8, 1 %
2026/08/31 17:53:05.606, 210 MHz, P8, 1 %
2026/08/31 17:53:05.639, 210 MHz, P8, 1 %
2026/08/31 17:53:05.670, 210 MHz, P8, 1 %
2026/08/31 17:53:05.700, 210 MHz, P8, 1 %
2026/08/31 17:53:05.730, 210 MHz, P8, 1 %
2026/08/31 17:53:05.760, 210 MHz, P8, 1 %
2026/08/31 17:53:05.790, 210 MHz, P8, 1 %
2026/08/31 17:53:05.821, 210 MHz, P8, 1 %
2026/08/31 17:53:05.853, 210 MHz, P8, 1 %
2026/08/31 17:53:05.883, 210 MHz, P8, 1 %
2026/08/31 17:53:05.913, 210 MHz, P8, 1 %
2026/08/31 17:53:05.944, 210 MHz, P8, 1 %
2026/08/31 17:53:05.974, 210 MHz, P8, 1 %
2026/08/31 17:53:06.004, 210 MHz, P8, 1 %
2026/08/31 17:53:06.034, 210 MHz, P8, 1 %
2026/08/31 17:53:06.064, 210 MHz, P8, 1 %
